,id,z,coverage,coverage_class
359,026b509cd4,150,0.0,0
142,f45dbe6541,436,0.3423193804528968,4
1425,b9fcc34ef3,567,0.16635623958435447,2
3767,a4ae0c0e35,442,0.0,0
2307,223e0c3942,598,0.0,0
260,203f6117be,563,0.7346338594255465,8
761,b749a000ea,84,0.9962748750122536,10
221,8daa7e48d1,149,0.05911185177923733,1
1973,e927f91b12,698,0.16655229879423586,2
3615,2bce09096c,338,0.0,0
1940,ae61c09508,250,0.10508773649642192,2
493,96998d1ad9,720,0.0,0
514,822043d604,748,0.05352416429761788,1
896,934cd14205,555,0.3820213704538771,4
3652,c571804a93,566,0.95186746397412,10
2319,891fa63295,769,0.5833741790020586,6
3627,99bc5efa33,195,0.0,0
2353,98f91cd1b8,157,0.0,0
3796,8b5757d8ee,648,0.0,0
3519,93a1541218,294,0.7227722772277227,8
3483,8343ad9ed8,563,0.4489755906283698,5
2759,ad6fe18943,534,0.09361827271836094,1
1017,4d04dcd959,537,0.9313792765415156,10
2645,0461a2fb30,562,0.0,0
1113,25bbbcd4a4,826,0.9992157631604744,10
666,9447159eb7,275,0.3396725811194981,4
919,641d0227e7,638,0.00794039800019606,1
2843,c45c9617bf,764,0.3051661601803745,4
599,bce104494c,870,0.7948240368591315,8
2275,fdd73141d6,539,0.8338398196255269,9
2933,4a8d55bdf5,720,0.5661209685324968,6
909,9f224c71b1,605,0.5890598960886188,6
2686,fdc1ac926a,795,0.0,0
2935,61321814ce,616,0.7818841290069601,8
3950,7ec97427ca,466,0.0,0
2088,fff2abcaf9,83,0.0,0
3287,2821f70a5a,320,0.0,0
1313,fe9e558605,535,0.0,0
3035,881bfee759,821,0.9712773257523772,10
220,de1142326e,446,0.0,0
193,51846d4c96,579,0.0,0
1861,fb3392fee0,261,0.8118811881188119,9
3371,e10a1a3e81,126,0.0,0
1442,06c2c49688,420,0.0,0
1943,6698a570b8,397,0.4844623076169003,5
1053,d73189228f,622,0.0,0
3640,9aa65d393a,155,0.0,0
853,594712691d,466,0.0,0
93,9f3b8d0186,469,0.23742770316635625,3
2296,3b5e9c6e05,441,0.01499852955592589,1
1892,84bd944c62,242,0.0027448289383393784,1
890,268baf2d43,262,0.32006666013135965,4
3031,8d4ba8fd28,540,0.9110871483187922,10
2197,d80ead8703,387,0.6500343103617292,7
2620,878566ab56,129,0.02715420056857171,1
1903,4b0c5aad63,831,0.038721693951573384,1
1906,31b7874f49,397,0.3035976865013234,4
3266,6c0a545d06,538,0.0046073914322125285,1
713,ea7425da00,656,0.0,0
2435,182bfc6862,363,0.9405940594059404,10
3025,ebd623bfc6,102,0.0,0
857,9b3d4b0379,232,0.0,0
2704,53c79255ba,622,0.7757082638956965,8
3142,994af8ec2a,830,0.0,0
207,d538594e14,107,0.0,0
3080,c89eda8701,838,0.4014312322321341,5
695,97e2c6b5c5,698,0.5273012449759827,6
3366,157b2aa3e0,317,0.0070581315557298316,1
3395,5677f991b7,317,0.9984315263209488,10
1882,6f19d11809,737,0.0,0
777,296de39be2,186,0.26487599254975003,3
338,aa36cc5b96,818,0.0,0
3601,893bd55371,746,0.0,0
526,61b42f8f0e,339,0.8337417900205862,9
3720,74f00bb214,743,0.2739927458092344,3
3569,92c91d1494,798,0.4466228801097932,5
3943,fd9db12ca0,813,0.0,0
2277,6baf05d61e,675,0.0,0
827,0ad0876244,468,0.0,0
366,eb958a5cc8,615,0.0,0
3211,ed46821aa5,656,0.0,0
182,836eedd4a7,504,0.0,0
2622,ec857f4518,430,0.0,0
1813,4c36178b41,72,0.0,0
2969,fcdf2756aa,691,0.0,0
993,6b4d65ac6a,770,0.0010783256543476132,1
3539,ae96972c1a,262,0.0,0
3790,f28b483859,814,0.040584256445446526,1
270,5aa0015d15,54,0.0,0
1047,97970b5e2c,235,0.06666013135967062,1
1718,7c7125fd12,373,0.011469463778060974,1
3504,28ca5ff16f,278,0.14194686795412215,2
3056,e3e1afe993,500,0.5082835016174885,6
2380,c2395da60e,188,0.0,0
1140,1b8d100712,528,0.9862758553083032,10
957,6b2f79f6ff,539,0.07793353592785021,1
2927,3d4bc58424,674,0.11293010489167728,2
1957,a56e87840f,98,0.0,0
5,782ae9b7e7,677,0.2253700617586511,3
3385,c100d07aa9,262,0.0,0
2455,b39fe87a25,789,0.0941084207430644,1
2745,a15eff2958,782,0.14331928242329184,2
130,f712d8b870,279,0.0136261150867562,1
1398,d71ca6d32c,351,0.03323203607489462,1
3050,675fcfe29a,656,0.0,0
3988,a7cfa30d35,843,0.14508381531222428,2
2055,cd6140444f,267,0.0,0
2229,f19b7d20bb,451,0.7722772277227723,8
1938,20ed65cbf8,134,0.0,0
3193,b92b11b3a4,213,0.0,0
2962,1ebc029ba0,618,0.3640819527497304,4
1222,ab767aef7f,659,0.0,0
177,24a8ae9bb9,560,0.9995098519752964,10
1777,e865014246,461,0.06832663464366237,1
3049,24c102ca1f,292,0.08861876286638565,1
2871,3ce41108fe,360,0.0198019801980198,1
3004,9f54d7807c,578,0.0,0
1368,019afb4b4e,685,0.21017547299284384,3
3886,7ec803b58a,590,0.5697480639153024,6
42,5e3c2aa2bb,307,0.0,0
2736,d0aeb260e8,832,0.04734829918635428,1
726,2d5f4b0213,598,0.0,0
2029,7dfdf6eeb8,951,0.0,0
152,ef29bdffc6,733,0.0,0
2714,3525fcea1e,467,0.0,0
3,34e51dba6a,727,0.14920105871973335,2
1886,98b1f3fb9c,562,0.0,0
2037,8b01d00cb0,942,0.0,0
789,1f6afee5ca,379,0.875502401725321,9
2280,1ca865b041,791,0.23732967356141554,3
2354,e337021e6a,701,0.0,0
2340,ebcd41b5f1,502,0.2740907754141751,3
859,2a484baa26,669,0.4146652288991276,5
3633,f52c144f24,391,0.08244289775512205,1
734,07bb074759,478,0.0,0
2153,e39ded223d,353,0.4748554063327125,5
2775,7beceb5850,625,0.15929810802862465,2
2079,6940237693,777,0.0,0
2824,190ea39ec4,783,0.13351632192922264,2
2668,1c41821d13,499,0.5451426330751887,6
1768,c27409a765,766,0.5643564356435643,6
559,a446aa0ac8,834,0.0013724144691696892,1
3468,fbf64b5ea0,809,0.14096657190471526,2
521,bfc47bbe13,351,0.0,0
1609,37df75f3a2,206,0.0,0
3153,dc534f1e28,63,0.0,0
3713,51423622fd,416,0.0,0
932,2ce9c36a98,613,0.2217429663758455,3
255,eabed5b2b4,207,0.0,0
2793,b052410a6a,673,0.9728457994314282,10
459,7e40cdf1f3,746,0.9775512204685816,10
1748,0f6e788cdd,678,0.7283599647093422,8
1152,5f8b4540fd,199,0.0,0
240,a7b918d80e,290,0.1202823252622292,2
1237,a91bd88bc1,378,0.0,0
3433,d73e3ccdec,489,0.0,0
3461,e360f895de,594,0.0,0
933,09b9330300,842,0.4554455445544554,5
2922,71507ccc96,387,0.0,0
3993,ac931ace49,141,0.0004901480247034606,1
3312,853e89d0d3,629,0.4902460543084011,5
118,5c7f310937,694,0.9710812665424958,10
1439,7d963e0f5d,551,0.4623076169003039,5
2546,186d861771,578,0.04499558866777767,1
1091,7cf386709a,713,0.18145279874522105,2
148,e6674212ce,474,0.0,0
1194,1ee82dabee,514,0.26203313400646994,3
327,0aab0afa9c,331,0.050093128124693666,1
3290,99ee31b5bc,241,0.6039603960396039,7
1240,22a889c9fc,577,0.0,0
472,7af84fef71,496,0.12547789432408588,2
2046,3f2865df45,242,0.5317125771983139,6
623,99aefa9443,516,0.3482011567493383,4
3747,85c191c52c,691,0.0,0
3879,4f02bab289,335,0.830604842662484,9
1602,f1080b61e2,810,0.0,0
1931,92cc29d923,287,0.0,0
2559,1a0996a817,487,0.14655425938633468,2
921,0bca43f7ff,747,0.7776688559945103,8
751,0ee8a744eb,531,0.8244289775512205,9
2778,33041df256,835,0.0,0
1257,21e1d6e38d,547,0.0,0
2747,a54d582262,670,0.7128712871287128,8
43,d3f3db7bd1,258,0.0,0
295,5a3c38104c,876,0.3359474561317518,4
3207,8718d851c6,416,0.982746789530438,10
2130,17dde2138e,649,0.012351730222527205,1
1811,e73ed6e7f2,887,0.7722772277227723,8
633,475fafb8e2,258,0.0,0
2161,481ed855f2,551,0.07714929908832467,1
2563,3b9586e2ff,361,0.028624644642682086,1
2916,e683e8ae69,652,0.0,0
1810,0cc3c31d1a,235,0.3605528869718655,4
1594,32062fff08,367,0.06381727281639055,1
3021,bb1e7f303f,715,0.0,0
2381,66c603a013,606,0.8703068326634643,9
1224,367c6fb412,83,0.0,0
3188,9cb42834b3,359,0.7293402607587491,8
483,d82b80a555,617,0.999019703950593,10
2583,89340d64ab,312,0.0,0
2242,084d3ed9c8,317,0.5316145475933732,6
1874,0c19639aeb,677,0.8516812077247329,9
1162,1e4a233a70,666,0.0,0
3110,87986259f0,122,0.0,0
3429,1f3299c2ba,601,0.04979903930987158,1
3244,b9bb1b7b3f,723,0.0,0
30,4e4cadf03f,703,0.0,0
3384,4986fb6755,192,0.0,0
1474,204c4657d5,616,0.0,0
2236,b4e23ae450,441,0.7360062738947162,8
1859,2e035505d6,436,0.4811293010489168,5
2202,8555cb627a,473,0.29428487403195763,3
1740,308a9348e0,296,0.0,0
1067,98870eab9e,390,0.6561121458680521,7
1872,04c48c9743,394,0.6579747083619253,7
880,2eea9d51a4,105,0.0,0
797,7ed0489985,441,0.25987648269777475,3
1079,7d48474434,577,0.9983334967160082,10
1909,776bdf9043,644,0.34388785413194783,4
1857,f6c784904d,639,0.09783354573081073,1
1242,b9afd7b728,658,0.7535535731791001,8
3918,0eb52aa52a,659,0.5110283305558279,6
3294,54cb8bdbe2,277,0.11185177923732967,2
369,3c9931bca2,706,0.0780315655327909,1
2573,0e53e6294a,537,0.8557004215273012,9
1315,fa92bed2b1,810,0.0,0
1401,92e617896e,374,0.0,0
3315,11518835a4,644,0.9154004509361828,10
2433,178bd2185d,643,0.0,0
2166,8457263314,671,0.1139104009410842,2
2248,3f9df26c0c,886,0.0,0
3133,b5893fc541,578,0.21860601901774332,3
2504,5f8370ed60,570,0.3854524066268013,4
871,62a0ee9480,588,0.0,0
3343,2bc179b78c,318,0.6930693069306929,7
1930,05f09b380c,660,0.6471914518184492,7
3540,2d8a3a262b,455,0.0,0
991,ad3c6dd8d4,689,0.0,0
3995,9cbd5ddba4,218,0.0,0
2785,8ee20f502e,76,0.0,0
1379,5ec6db5c9d,912,0.0,0
2735,46b424e067,555,0.25468091363591805,3
1792,04182ced8e,146,0.0,0
572,ad297bfd03,261,0.0,0
790,3a33e1eb89,640,0.9906871875306342,10
2262,2f8e4f82fd,330,0.0,0
2023,c92c37ecd7,694,0.03146750318596216,1
2794,f57e741b5b,618,0.2816390549946084,3
281,395e668f22,949,0.0,0
259,e446b0b4b6,659,0.12939907852171356,2
2070,2787bfe603,832,0.10400941084207432,2
680,3ec0423139,753,0.0,0
1495,6e3bb2a882,644,0.0,0
940,976fcded4d,377,0.6666013135967062,7
3964,c78996aa02,266,0.11910597000294088,2
1214,9b31db4e58,779,0.0,0
419,43a9c21cea,588,0.0,0
96,3ed6d1c7df,633,0.14057445348495246,2
1621,9cf8fe7f96,608,0.06175865111263601,1
3354,7c2609c66c,88,0.0,0
3624,debe560cfb,504,0.014508381531222431,1
2600,25fb3a895a,468,0.0,0
1626,2f35ac4b87,689,0.01744926967944319,1
3909,6558dcde17,722,0.0,0
1995,8063c65b57,520,0.09401039113812372,1
1543,64bfdd0b9a,600,0.01313596706205274,1
311,f9b7196dfc,432,0.0099009900990099,1
1340,cf241124b1,616,0.0,0
3760,f9d8f014c2,388,0.0,0
684,3c35e3ad94,807,0.2090971473384962,3
537,46b7364b81,451,0.8565826879717675,9
2132,6252a820da,479,0.8728556023919224,9
2254,ff8bf1417c,90,0.0,0
999,cafb1294ae,304,0.0,0
3716,9b656c339a,522,0.0,0
1669,bebf415bd1,232,0.01882168414861288,1
553,2596227117,430,0.1312616410155867,2
2685,04f7a73f2b,548,0.0,0
1675,e1323691be,713,0.13341829232428193,2
2753,359128303c,436,0.0,0
3941,81c77c1b6c,386,0.4693657484560338,5
3935,ad2fa649f7,858,0.4851485148514851,5
821,4336ac847e,838,0.0,0
1833,91127f8cc2,780,0.0,0
804,1f1e11aee4,354,0.6116067052249781,7
1080,1a2d060823,468,0.0,0
3735,9053aa6508,175,0.9967650230369572,10
1614,6b95bc6c5f,198,0.0,0
1876,8ce1df1a6a,679,0.0,0
624,04711cb760,721,0.317419860797961,4
2297,c7c3a8a806,532,0.0781295951377316,1
1648,e11123ab8b,548,0.5602391922360553,6
3890,e2810cc777,810,0.7241446916968924,8
3629,9031ddc924,404,0.07509067738457012,1
2780,857f570585,259,0.0,0
831,d967181724,581,0.12704636800313696,2
573,976eb05465,692,0.9176551318498186,10
2213,a6a3383416,537,0.10361729242231152,2
3011,77420e5628,276,0.024801490049995097,1
3818,cfcffeda9e,671,9.802960494069208e-05,1
543,368767c9fd,261,0.0,0
1535,216e2a7492,429,0.2304676012155671,3
3259,444c32935c,807,0.4681893931967454,5
2021,2ebe2eba03,423,0.43476129791196944,5
3837,dcca0c8297,428,0.1189099107930595,2
745,964030c032,612,0.469267718851093,5
1231,32599d97bb,501,0.0,0
1663,0304e9ac37,436,0.6082736986569944,7
701,aeebdd4350,836,0.0,0
91,8fb68e99e8,312,0.0,0
796,19843b4e95,763,0.0,0
1953,0b45bde756,92,0.9603960396039604,10
2577,5f1df5e4a8,385,0.006764042740907754,1
519,1a8a17f220,120,0.0,0
1895,b2f87059da,420,0.1116557200274483,2
1366,50b3aef4c4,116,0.0891089108910891,1
2776,681ee85a7b,439,0.0,0
2108,114397189f,556,0.15165179884325067,2
2582,dc7c506beb,927,0.8215861190079404,9
3959,6dc7a51dd9,377,0.0,0
40,d422a9eb8f,662,0.0,0
3330,d06f237a79,601,0.0,0
3271,13f3daf89f,776,0.06616998333496718,1
3753,589e94265a,667,0.0,0
2907,7cbfebdf9d,432,0.4285854328007058,5
264,106a222c7c,375,0.06773845701401822,1
3255,325cde4fa9,834,0.5983727085579845,6
3234,48bb098115,649,0.0,0
770,730bddcc02,953,0.0,0
711,96857148ca,444,0.4003529065777865,5
1261,b97918ac08,900,0.012939907852171357,1
1975,7812fc8116,451,0.0,0
1641,bcf322c1c0,788,0.0,0
1925,f839d20b06,325,0.1201842956572885,2
2449,4a11c0f4ad,530,0.0,0
1843,7791af3409,204,0.0,0
500,e53c2e8771,600,0.9765709244191746,10
1732,3eabf280ed,800,0.0,0
2571,c61e0f2507,764,0.0021566513086952264,1
2672,fa9da6a455,94,0.0,0
2841,86c675c4fb,678,0.0,0
597,3bbf82fc28,406,0.0,0
2012,b3f6affa39,309,0.8534457406136653,9
3665,7a2eebff84,772,0.14939711792961474,2
215,5ef096aeac,598,0.4581903734927949,5
2390,65e01bd65f,464,0.6048426624840701,7
591,a65aa82e0a,504,0.0,0
3522,a4d621da2d,542,0.0,0
3505,def16cd3d7,557,0.0,0
303,56ac5605d2,245,0.0,0
2869,548887f17d,525,0.15939613763356533,2
3184,93b8ec180f,559,0.7250269581413586,8
3064,1ac058f0a4,525,0.006764042740907754,1
1122,b12a5a2b61,475,0.9884325066169984,10
828,8bb7245636,466,0.0,0
2007,abd1e3e008,478,0.6576806195471032,7
595,438443e0d3,316,0.0,0
1878,92c25915f1,484,0.9142240956768944,10
2027,f64190c47e,670,0.4306440545044604,5
1301,89ad7a93d6,362,0.0,0
2339,b07fc3b87c,356,0.7376727771787079,8
1463,1b5a148cd3,820,0.0,0
2980,d468d401ab,408,0.3512400745024998,4
2904,5701bbfe46,303,0.0,0
283,d9fb5b47e2,176,0.21086168022742868,3
2821,d61250af0c,857,0.8039407901186159,9
198,fd0d237b01,824,0.10920497990393101,2
1457,ba6970504c,535,0.3487893343789825,4
1250,a803fc87d1,336,0.0,0
1701,b966734278,501,0.0016665032839917654,1
2959,e6ac2a35cd,506,0.9656896382707578,10
2121,1d7a812c76,618,0.0,0
1696,18ea3802ca,432,0.999705911185178,10
3341,e51e614146,734,0.12979119694147634,2
1503,be7014887d,715,0.12871287128712872,2
1572,602dc99f10,744,0.0,0
2220,09541ce79b,593,0.24723066366042545,3
699,576fd5de16,191,0.0,0
1126,b3b37c152d,351,0.4477992353690815,5
722,3a7bbd73af,82,0.0,0
3196,6138f82415,467,0.7613959415743554,8
2104,e5df7166bc,533,0.01813547691402804,1
1644,f8f7ed86fc,239,0.0,0
1509,306e6e7743,508,0.13880992059602,2
1205,78b2d05419,613,0.21360650916576807,3
517,178d777950,599,0.0,0
3160,4eccb0cb9d,110,0.0,0
2306,6cafc8475b,828,0.0,0
2883,2d4e7a937b,778,0.0,0
3083,5e85356a28,809,0.0,0
2875,fdabdc4399,810,0.0,0
982,5489419bef,806,0.6545436721890011,7
2420,921b60e76d,215,0.0007842368395255368,1
803,903180c447,759,0.4031957651210666,5
849,52fdbf981f,616,0.04558376629742182,1
2222,25f532d7cc,472,0.16174884815214194,2
3227,31683f8a18,747,0.07293402607587493,1
979,590e32af63,631,0.7221840995980786,8
815,7b79d341cf,596,0.0,0
242,a93c251217,229,0.0,0
611,bd20d18369,513,0.2488971669444172,3
3623,553733b17b,442,0.19978433486913047,2
2864,809cb34e8d,615,0.8919713753553573,9
1096,0d9adabb2c,665,0.9100088226644448,10
2041,e1cb177740,619,0.010195078913831977,1
1971,29b5ee6cf5,518,0.6598372708557985,7
1116,d5a283c553,397,0.13479070679345162,2
2337,4e41f7a5df,329,0.0,0
788,8cf3a6a6f5,743,0.31300852857562983,4
3693,748f8f4106,302,0.132437996274875,2
3729,3c2f5ba174,537,0.9797078717772768,10
710,f646560aa9,938,0.0,0
2134,dc4a1c9a30,275,0.2119400058817763,3
1444,a2a9c0c00a,796,0.4320164689736301,5
3952,396ae389d8,825,0.0,0
3573,3dc4b77bb5,368,0.0,0
3680,174ebb49df,441,0.36241544946573867,4
1011,54cfa66336,767,0.0,0
497,91b91fd79b,274,0.7036565042642878,8
1880,f0efea3879,679,0.1623370257817861,2
79,63feb8de2b,751,0.0,0
1036,c68ee0308f,728,0.0,0
3667,8f39d964c3,571,0.13577100284285853,2
126,1cad8c327b,613,0.0,0
104,1d93614392,635,0.4811293010489168,5
1494,a71bdf1af7,388,0.15469071659641212,2
2486,b4e61836df,603,0.0,0
2240,903206854b,471,0.04029016763062445,1
163,54dd074cd7,738,0.16635623958435447,2
1255,4575e490e4,691,0.0,0
1981,fa9ad1caeb,466,0.0,0
2879,a8bfe7072c,811,0.0,0
865,7242ab00b6,601,0.0002940888148220762,1
175,3116a9d54c,887,0.0,0
3833,e101b9a0ec,793,0.9098127634545632,10
1051,f8e67987c6,335,0.0,0
3612,b6bca345bb,610,0.5293598666797373,6
3298,e0c136dc8e,366,0.0,0
2867,a07f9159e0,566,0.0,0
1659,eb4fa16734,795,0.0,0
3180,d3034e7a60,300,0.011469463778060974,1
3425,a10b932fb3,385,0.11420448975590627,2
2025,b014624db2,610,0.4336829722576218,5
2539,f463f6b15b,697,0.6049406920890109,7
2803,b63b23fdc9,194,0.9603960396039604,10
3246,08bafa2eee,465,0.0,0
1954,ad0e66eabf,392,0.0,0
2700,1313dbf1d7,654,0.0,0
1062,2edf2e3e05,439,0.014704440741103813,1
2338,0c376f6728,366,0.3038917753161455,4
2669,dfa4d727b8,710,0.7729634349573571,8
1100,f3220c3590,497,0.5133810410744045,6
2948,ddd3099877,557,0.5805313204587785,6
3552,b96ef7e302,578,0.0,0
337,811ebdcc4b,678,0.04244681893931968,1
1300,93f8f9e663,471,0.07224781884129007,1
2478,e366f9d62b,290,0.7712969316733653,8
3785,d268ae57b5,434,0.01744926967944319,1
3597,24b40af38f,491,0.0,0
3226,a58d3b12bc,221,0.0,0
1526,6d03f91961,242,0.0,0
1877,ea5dd02892,755,0.3358494265268111,4
1514,91dfba8133,610,0.0,0
936,d289692ab8,321,0.0,0
2028,438b4cc6e3,328,0.0030389177531614546,1
3338,098c5f3e75,457,0.979021664542692,10
111,e353ae4dd5,693,0.00656798353102637,1
1685,343b0359b5,845,0.27634545632781105,3
3931,429b289e07,562,0.8909910793059505,9
1607,e335542c17,505,0.8514851485148515,9
3233,10833853b3,184,0.0,0
3478,6edb010212,316,0.024801490049995097,1
1435,71d7482240,601,0.04666209195176944,1
952,56810440c4,708,0.0,0
3906,a8e4e6ddec,590,0.0,0
2421,b521c9ddf3,609,0.9812763454563278,10
1319,33f32ff406,288,0.0,0
408,6ea5191e2a,591,0.13096755220076464,2
3159,55a49950a0,547,0.15684736790510734,2
279,82e88d973f,428,0.0,0
2292,83645a3b6f,452,0.052837957063033035,1
3440,b6604d4bd6,506,0.7502205666111166,8
1482,cbe33c57c4,579,0.3606509165768062,4
3398,65fe1a0efc,312,0.0,0
1241,d1f7d2876b,561,0.05901382217429664,1
2838,b11110b854,55,0.0,0
3541,45a1f78171,522,0.0,0
3842,56ab4fae30,630,0.0,0
1752,09b7182dc5,678,0.0,0
1506,03049b14ca,470,0.0,0
1166,8174aba668,584,0.04528967748259975,1
2728,c576ef893a,298,0.4599549063817273,5
1888,70db04a203,776,0.030095088716792468,1
2835,4079c73376,237,0.8926575825899422,9
1671,285b9ba056,316,0.0,0
1657,813d6ad4ba,383,0.0,0
723,7f826d312e,406,0.2998725615135771,3
2056,25a9f40814,637,0.009704930889128516,1
226,0df375dc9c,746,0.0,0
1283,6153c227de,550,0.27575727869816685,3
2496,ebdef67fa5,663,0.011861582197823742,1
487,6a57dfd211,635,0.0,0
1779,7633c6bb70,455,0.8002156651308695,9
2556,ec5afeae66,588,0.0,0
2936,02206b234e,828,0.0,0
2848,407bd44d31,712,0.8719733359474562,9
2168,23e5717c0f,481,0.9890206842466424,10
1167,494daad56b,774,0.14273110479364767,2
2128,ea54256d21,566,0.5721988040388197,6
425,e204511fd2,167,0.2936966964023135,3
911,9d5d4bf0f1,604,0.0,0
3734,9ea0525027,142,0.281442995784727,3
3358,916aff36ae,946,0.8415841584158416,9
3671,57ff97666d,570,0.0,0
2260,fff6522bd1,431,0.08685422997745319,1
3885,2101c21f75,513,0.7201254778943241,8
1934,a0c156a4c9,562,0.21233212430153905,3
3544,fcf61d1883,71,0.0,0
2529,9f0c9f3b90,645,0.4171159690226449,5
2335,911efbb175,231,0.4018233506518969,5
966,7a2cca4fe5,764,0.12685030879325554,2
615,8811181716,301,0.4836780707773748,5
223,34b32c5b5d,767,0.0,0
124,9a48617407,74,0.0,0
2020,1790f3520c,756,0.8335457308107048,9
1493,8ab2399b4a,521,0.0,0
1039,1c8f6881ac,288,0.14557396333692774,2
900,4b873df7a2,603,0.7611998823644741,8
1961,5a6cd229a9,807,0.0,0
437,11a54f2eff,820,0.0,0
3863,dd11ae96e3,753,0.6804234878933438,7
552,9a1fbef3e3,631,0.4159396137633565,5
2081,44efef9c4f,833,0.0,0
109,b4f6d6f1aa,658,0.6646407214978923,7
1288,de51e77a38,424,0.0,0
267,19e749d0b1,193,0.0,0
2287,0923f7bef9,954,0.0,0
2654,30e4d22141,711,0.0,0
1254,b345b1f290,355,0.0,0
706,3cb59a4fdc,603,0.5544554455445545,6
172,a21afccc50,369,0.0,0
1232,f7c147ac61,568,0.0,0
2097,ceca04aa2a,445,0.4993628075678855,5
314,a3e0a0c779,55,0.0,0
669,39400e0443,804,0.0,0
84,7deaf30c4a,365,0.5742574257425742,6
3302,ac460261f4,836,0.0,0
379,6d1afa9d46,569,0.0,0
816,9bbb4c7c34,469,0.7067934516223899,8
370,173dd2f369,384,0.0,0
2151,c4911615e1,98,0.0,0
2894,4d684d99cc,324,0.0,0
643,0a7e067255,477,0.0,0
3769,9146f2afd1,573,0.2675227918831487,3
3532,44ac5b2526,464,0.04029016763062445,1
3628,d6e2bb1586,389,0.1608665817076757,2
2955,d606f4a578,268,0.2420350945985688,3
105,fd1be18f7d,460,0.34780903832957555,4
3316,5423d6049c,721,0.31271443976080776,4
1683,be1c8cbf1f,621,0.3216351338104108,4
3357,937ea43a65,343,0.8412900696010195,9
1808,09f0f1f414,392,0.9973532006666012,10
1567,dcca025cc6,324,0.0,0
719,17dd87aefa,534,0.8917753161454759,9
1750,0cc5805a92,353,0.6548377610038232,7
33,2bc8a3db3c,353,0.2666405254386825,3
491,9a6cf411ff,574,0.16194490736202333,2
3130,91bb8b5dbb,608,0.2961474365258308,3
2607,91823ecb1f,758,0.07705126948338398,1
775,430ef30e87,639,0.0,0
2585,8945b8916d,414,0.0002940888148220762,1
3465,1019e6ed47,300,0.0,0
1780,6da01cc490,773,0.0,0
2693,51be9fc3d5,81,0.0,0
218,96049af037,128,0.0,0
2431,2b405e7016,693,0.0,0
213,c450f9d7f4,637,0.04646603274188805,1
879,c387a012fc,478,0.3564356435643564,4
1344,fa59461848,615,0.6345456327810999,7
3014,f3fd020f27,703,0.4308401137143417,5
1846,760ca73d1f,497,0.9219684344672092,10
2064,8ca104baef,297,0.01774335849426527,1
1094,51e8e6bfc4,271,0.0,0
1149,8db9dc4a62,650,0.7505146554259386,8
412,c5caa57f2f,488,0.0,0
893,7d0cea3489,407,0.4628957945299481,5
2015,d25a2d736a,517,0.6271934124105479,7
1252,5cb2496125,99,0.0,0
1107,8a4671cb47,568,0.40819527497304187,5
3948,01c2045d03,640,0.0,0
1565,f841c6dee7,203,0.0,0
1075,e12cf83477,742,0.9877462993824137,10
1438,47048ac10a,630,0.028820703852563474,1
3470,3531c9193f,405,0.1895892559552985,2
2084,38ed2aa7cb,597,0.10361729242231152,2
1426,fd949b5ab7,503,0.2946769924517204,3
330,0cf9c803b8,688,0.015096559160866581,1
3092,7fd5baaee8,690,0.0,0
1974,22b0774178,469,0.0,0
702,ad2113ea1c,54,0.0,0
2863,9c08332067,652,0.0,0
550,d6437d0c25,291,0.0,0
3587,dcbb6474ee,629,0.18125673953533966,2
3978,1d80de2ec9,277,0.0,0
2107,02d40993ab,610,0.6406234682874228,7
436,065ce5590e,765,0.0,0
3813,99405de5c5,449,0.0,0
2858,c70153909b,867,0.0,0
1707,af0e101aae,659,0.0,0
3267,6576184a08,370,0.1253798647191452,2
2392,465463b009,771,0.0,0
1272,1d955f8103,709,0.0,0
